idx,prediction,actual,correct,confidence,prob_up,actual_return,meets_threshold
8709,0,1,False,0.5796224210756091,0.42037757892439087,0.0038746675113751354,False
8710,0,1,False,0.5268746610295841,0.4731253389704158,0.010896773506102096,False
8711,1,1,True,0.5243357896489905,0.5243357896489905,0.03457972790951468,False
8712,1,1,True,0.6077830860556176,0.6077830860556176,0.04912089847952172,True
8713,1,1,True,0.5313452462608104,0.5313452462608104,0.04770869203866734,False
8714,0,1,False,0.5721930959520242,0.4278069040479758,0.01630608294843295,False
8715,1,1,True,0.5618333261034075,0.5618333261034075,0.021063104390192197,False
8716,1,1,True,0.5545461310678644,0.5545461310678644,0.0033682453982130747,False
8717,1,0,False,0.5343688994647477,0.5343688994647477,-0.04134487532884522,False
8718,0,0,True,0.551511190883683,0.4484888091163171,-0.04241614258507806,False
8719,0,0,True,0.5559029873510081,0.44409701264899204,-0.013034886136249655,False
8720,1,0,False,0.5403422941020208,0.5403422941020208,-0.0033722062701814458,False
8721,1,0,False,0.576215868784865,0.576215868784865,-0.001753678096201288,False
8722,1,1,True,0.507553128734016,0.507553128734016,0.024293670394794617,False
8723,0,1,False,0.590879338052794,0.4091206619472059,0.017019617743460336,False
8724,0,0,True,0.6136279201774432,0.3863720798225568,-0.004218611791350791,True
8725,0,1,False,0.5762998692599887,0.4237001307400113,0.002378562692800771,False
8726,0,0,True,0.6280648176079129,0.37193518239208717,-0.010553644361865603,True
8727,0,0,True,0.6456238462267959,0.354376153773204,-0.016558781499025906,True
8728,0,0,True,0.6330105316013634,0.3669894683986365,-0.04025351727653933,True
8729,0,0,True,0.5555669100095069,0.44443308999049314,-0.03828433609772555,False
8730,1,0,False,0.588953819226736,0.588953819226736,-0.04697935337259167,False
