prediction,actual,correct,prob_up,confidence
0,1,False,0.23035009213260926,0.7999999999999999
0,0,True,0.2720686750504605,0.7999999999999999
0,1,False,0.3723810787592843,0.7999999999999999
0,0,True,0.2909019987915174,0.7999999999999999
0,0,True,0.2972134629583869,0.7999999999999999
0,1,False,0.23541983498264174,0.7999999999999999
0,0,True,0.2893504825810056,0.7999999999999999
1,0,False,0.5387126796477406,0.7999999999999999
1,1,True,0.6467079054277078,0.7999999999999999
1,0,False,0.6153124500161814,0.7999999999999999
1,0,False,0.5952846815117574,0.7999999999999999
0,0,True,0.3092777043920651,0.7999999999999999
0,1,False,0.3421567828804081,0.7999999999999999
0,1,False,0.25948581571331997,0.95
0,1,False,0.18310335881836506,0.95
0,0,True,0.3232242900638137,0.95
0,1,False,0.22666628727655438,0.95
0,0,True,0.1013223074722551,0.95
0,0,True,0.18219785143824496,0.95
0,0,True,0.13418852733562675,0.95
0,0,True,0.12930913537593686,0.95
0,1,False,0.2687932778405518,0.95
0,1,False,0.16676848361490593,0.95
0,1,False,0.1791365685650584,0.95
0,0,True,0.24361585611763997,0.95
1,0,False,0.6046924866134723,0.95
1,0,False,0.595645646960152,0.95
1,1,True,0.6331244746933747,0.95
0,0,True,0.47690451088245606,0.85
1,1,True,0.6265136415699165,0.7
1,0,False,0.8123233973798568,0.7
1,1,True,0.6900272020151997,0.7999999999999999
0,1,False,0.32277017938924973,0.7999999999999999
0,0,True,0.4115024243241441,0.7999999999999999
1,1,True,0.5374145923583377,0.7999999999999999
0,1,False,0.29735201058442823,0.7999999999999999
1,0,False,0.5010321087009049,0.7999999999999999
1,1,True,0.729064573596029,0.7999999999999999
1,1,True,0.8175456943587718,0.7999999999999999
1,1,True,0.5573442748025494,0.7999999999999999
0,0,True,0.268434368444878,0.6
0,0,True,0.3919291439110626,0.7
1,0,False,0.7236610450103446,0.7999999999999999
1,0,False,0.7608804704240919,0.7999999999999999
1,0,False,0.6550237127093651,0.7999999999999999
0,0,True,0.3208926289833396,0.7999999999999999
0,0,True,0.44305930511018143,0.95
0,1,False,0.29581614561372344,0.95
0,0,True,0.2649459601268132,0.7999999999999999
0,1,False,0.32422203821555473,0.7999999999999999
0,1,False,0.35792276247102595,0.7999999999999999
0,0,True,0.3347122334079616,0.7999999999999999
0,0,True,0.4720487958171893,0.7
0,0,True,0.4021241520074188,0.7
0,1,False,0.4677328762600328,0.7
0,1,False,0.3391515435389623,0.7
0,0,True,0.26547045887051796,0.7
0,1,False,0.2581020823968445,0.7
0,0,True,0.1688442687863541,0.7
0,0,True,0.19855827930872208,0.7
0,1,False,0.18458620576945783,0.7
0,0,True,0.3112433482239167,0.7
0,1,False,0.3861737972421281,0.7
0,1,False,0.31696741505382203,0.7999999999999999
1,0,False,0.6565257324322781,0.5
1,1,True,0.5240046822431607,0.7
0,0,True,0.34953727280654645,0.7
1,1,True,0.6986654792621462,0.7
1,0,False,0.6577190615025239,0.7
1,0,False,0.6943093456499654,0.7
1,0,False,0.5573657542180848,0.7
0,0,True,0.4880655777495743,0.7
1,0,False,0.7383270211779458,0.7999999999999999
0,0,True,0.28351526380080966,0.7999999999999999
1,1,True,0.6228660158533489,0.7999999999999999
0,1,False,0.4039689208745857,0.7999999999999999
1,1,True,0.514421857461883,0.7999999999999999
1,1,True,0.7177015467461487,0.7999999999999999
0,1,False,0.318579764210181,0.7999999999999999
0,1,False,0.43934002077250817,0.7999999999999999
0,0,True,0.2831305500975296,0.7999999999999999
0,0,True,0.17730725176189985,0.7999999999999999
0,1,False,0.27976562266445415,0.7999999999999999
0,0,True,0.3150256487732251,0.7999999999999999
1,0,False,0.6173818609977242,0.7999999999999999
0,1,False,0.47758653364075176,0.7
0,0,True,0.34217067810489343,0.7
1,1,True,0.66569061443767,0.7999999999999999
0,1,False,0.4858632489908848,0.7999999999999999
1,1,True,0.7382665917720634,0.7999999999999999
1,1,True,0.6752476155031478,0.7999999999999999
1,0,False,0.7640892188245764,0.7999999999999999
1,0,False,0.6470250709027291,0.7999999999999999
1,1,True,0.7679976599665314,0.7999999999999999
1,0,False,0.5610379184406055,0.7999999999999999
0,0,True,0.44040871679466814,0.7
0,1,False,0.19424268398700378,0.7999999999999999
1,0,False,0.5014235670943892,0.7999999999999999
0,1,False,0.4489785543141602,0.7999999999999999
0,0,True,0.376197152990247,0.7999999999999999
0,0,True,0.48840782476427086,0.7999999999999999
0,1,False,0.41970372258204974,0.7999999999999999
1,1,True,0.5199257949084168,0.7999999999999999
0,0,True,0.3948506776707655,0.7999999999999999
0,0,True,0.4155481195834843,0.7999999999999999
0,1,False,0.4263501460135025,0.7999999999999999
1,1,True,0.5076808632592528,0.7999999999999999
0,0,True,0.28267032512354645,0.7999999999999999
0,0,True,0.30144186708175985,0.7999999999999999
0,0,True,0.21885777255630806,0.7999999999999999
