prediction,actual,correct,prob_up,confidence,perfect_condition
1,1,True,0.824749221318465,0.46102517010071387,0.3802509104423356
0,1,False,0.29673913701291366,0.5665496205309154,0.6351330039123766
1,0,False,0.6172195188942139,0.3943773971083452,0.4629224082454527
1,1,True,0.6141999154504053,0.3971130260497921,0.4694186811136413
1,0,False,0.7191659860055378,0.5645985699954804,0.6187128262745111
1,1,True,0.8208033699720442,0.5288343834142107,0.48050337347283467
0,1,False,0.4463683255984438,0.5332439140575059,0.7158070134522461
1,0,False,0.6210096583280544,0.4208409135008423,0.4974787407200138
1,0,False,0.5622623922856418,0.5183512855934125,0.6871340717457535
1,1,True,0.5170215824126881,0.30353642796629726,0.41903354074097776
1,0,False,0.7737976183642253,0.5647498630563872,0.57210184576836
1,0,False,0.8531355589513089,0.692879652538276,0.6871404530964154
1,1,True,0.6855930598441695,0.6168737345262445,0.7221684265996327
1,0,False,0.8544264202658962,0.4966221264253239,0.40566610609398024
1,1,True,0.8928092693454609,0.6284633806427308,0.5611111700506489
0,0,True,0.46920674573998744,0.3457282422386172,0.4675032709751567
1,0,False,0.6935435874564209,0.40202073745359085,0.40842083568534054
0,1,False,0.295232226642762,0.45498696168007896,0.47446613952248023
1,1,True,0.7495158504787884,0.6199764956044665,0.6718099790245622
1,1,True,0.6271453396907392,0.5176835313105178,0.630566182137249
0,1,False,0.3653796559789356,0.4600109452921413,0.5417696269707182
1,0,False,0.5105787132176207,0.4814859661580811,0.6787696260392981
1,1,True,0.5854228004709965,0.4830611150604698,0.6168677639683884
0,1,False,0.4396248644124463,0.5487510756826923,0.7321799919002288
0,1,False,0.2081507556963502,0.6635521831785103,0.6977751951376007
0,1,False,0.3499026073603724,0.4810363354459604,0.558539856945977
0,0,True,0.09565782807395853,0.5931022617640984,0.5007099408692479
1,1,True,0.5055548100362662,0.33041180787554103,0.467255602648259
0,0,True,0.2187792549968224,0.5244130810343416,0.5081151914749071
1,1,True,0.5296136207857918,0.29629014177668117,0.3978885275788659
1,0,False,0.7020785300230802,0.6097415784336887,0.6978492291712008
1,1,True,0.6661170379858897,0.448946106025647,0.4989655474773046
1,0,False,0.5595344744339009,0.5483532671600801,0.7323322607139138
1,1,True,0.8151784198473013,0.4947328925169963,0.43660834372659363
1,0,False,0.5990155491210478,0.5072949509969075,0.6398366021775411
1,1,True,0.5982891698812896,0.4528255543245105,0.5626457891367669
1,1,True,0.773809504734992,0.612976438769177,0.6409867656116883
0,0,True,0.4600079369475784,0.40770503669316543,0.5481568555167321
